bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
70,509,4.375,"U[0.3,1.5]",mixed,2049,2050,1595,227,228,0.7780487804878049,0.11073170731707317,0.11121951219512195,0.050731707317073174,0.0,0.0,0.06,squashed_gaussian,deterministic,original,0.0,0.0,0.6310652918404057,0.09403825679777716,0.002280510585305106,dwa_arc,camera_lidar_association,0.039703853546626984,2.279986634498693,2.2421402769293577,1.5215390978667598,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_contact_geometry_seed509/dwa_arc/70bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_contact_geometry_seed509/dwa_arc/70bars.log
