bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,fixed:0.9,mixed,2049,2049,1488,514,47,0.726207906295754,0.25085407515861396,0.022938018545632016,0.2425573450463641,0.007320644216691069,0.0,0.0009760858955588092,squashed_gaussian,deterministic,original,0.0,0.03375753012048193,0.8202213709038424,0.11317680998767778,0.027256438289601555,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_fixed_speed/speed_0p9/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_fixed_speed/speed_0p9/205bars.log
