bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
70,593,4.375,"U[0.3,1.5]",mixed,128,128,97,31,0,0.7578125,0.2421875,0.0,0.140625,0.0,0.0,0.1015625,squashed_gaussian,deterministic,original,0.0,0.0,0.6379074435681105,0.09357833011674012,0.0027373665918248085,off,camera_lidar_association,0.0,2.3916975074348557,2.3916975074348557,1.2692949862943754,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/task_diagnostics_invariance_2026-09-14/off_b/70bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/task_diagnostics_invariance_2026-09-14/off_b/70bars.log
