bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
205,47,12.8125,"U[0.3,1.5]",mixed,2049,2049,1327,664,58,0.6476329917032699,0.32406051732552466,0.028306490971205467,0.3162518301610542,0.004392386530014641,0.0,0.003416300634455832,squashed_gaussian,deterministic,original,0.0,0.05224213624083365,0.7983211248779518,0.1263904264507918,0.03460081585081585,riskcap,camera_lidar_association,0.3204481860285604,2.945010052210011,2.66801724423072,0.9622581871398898,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_latency_budget/latency_0p5s_p3/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_latency_budget/latency_0p5s_p3/205bars.log
