bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,"U[0.3,1.5]",mixed,4096,4096,2907,1053,136,0.709716796875,0.257080078125,0.033203125,0.25,0.006591796875,0.0,0.00048828125,squashed_gaussian,deterministic,original,0.0,0.03255117214835549,0.8222969249464399,0.11087510419636173,0.02673393154262333,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_causal_1to3/bearing_original/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_causal_1to3/bearing_original/205bars.log
