root,cell,result_path,result_sha256,actual_episodes,checkpoint_sha256,runtime_git_commit,runtime_source_manifest_sha256,runtime_git_dirty,cond_bars,cond_seed,cond_num_envs,cond_robot_name,cond_goal_dist_min_m,cond_goal_dist_max_m,cond_action_selection,cond_reflection_mode,cond_distractor_count,cond_speed_governor_mode,cond_speed_governor_half_width_m,cond_speed_governor_margin_m,cond_speed_governor_fixed_mps,cond_speed_governor_free_mps,cond_speed_governor_slow_m,cond_speed_governor_release_m,cond_speed_governor_brake_mps2,cond_speed_governor_reaction_s,cond_speed_governor_ttc_s,cond_speed_governor_width_per_mps,cond_speed_governor_width_per_open_m,cond_speed_governor_width_open_ref_m,cond_speed_governor_width_max_m,cond_speed_governor_lateral_margin_m,cond_speed_governor_yaw_cap_radps,n_captured,rate_captured,n_crash,rate_crash,n_timeout,rate_timeout,gov_intervention_rate,gov_mean_executed_mps,gov_mean_requested_mps,gov_samples,contacts,contact_vertical_out,contact_behind,contact_lateral,contact_no_return,contact_in_corridor,contact_records_path,contact_records_rows,frame_samples_rows,req_gov,req_gov_half_width_m,req_gov_width_max_m,req_gov_width_open_ref_m,req_gov_width_per_open_m
D1p_ep25000_s523,ep25000_d160_riskcap,results/navrl_grid_d1p_ep25000_seed523/ep25000_d160_riskcap/160bars.json,d846b5efcedefdde6d853ac35b5bed48a4bc1b09391f532e4fc68b597a99738c,2049,f702213936601860,40d4ec110b1a,dbd540b5506749ff,False,160,523,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1810,0.8833577354807223,185,0.09028794533918985,54,0.02635431918008785,0.19354530258386218,2.7301293706441125,2.885139540862118,282368,170,0,3,124,15,28,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_d1p_ep25000_seed523/ep25000_d160_riskcap/160bars.contact_records.jsonl,170,2816,riskcap,,,,
D1p_ep25000_s523,ep25000_d160_stopcap,results/navrl_grid_d1p_ep25000_seed523/ep25000_d160_stopcap/160bars.json,121295b10ac9fdffc77c04d34d5543fbabe8e49c900ec907837e83867af64588,2050,f702213936601860,40d4ec110b1a,dbd540b5506749ff,False,160,523,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1639,0.7995121951219513,224,0.10926829268292683,187,0.09121951219512195,0.34157472468770544,2.0174556090705766,3.0002500892909407,389376,209,0,4,134,20,51,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_d1p_ep25000_seed523/ep25000_d160_stopcap/160bars.contact_records.jsonl,209,3840,stopcap,,,,
D1p_ep25000_s523,ep25000_d205_dwa_arc,results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_dwa_arc/205bars.json,5e81b3800d45b22d6a7679d66a8254026fd167328874575bf5e5e3f7c97c79c9,2049,f702213936601860,40d4ec110b1a,dbd540b5506749ff,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1699,0.8291849682772084,306,0.1493411420204978,44,0.021473889702293802,0.20826108659100462,2.7610061799971577,2.9570286990345127,304512,293,0,6,183,17,87,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_dwa_arc/205bars.contact_records.jsonl,293,2944,dwa_arc,,,,
D1p_ep25000_s523,ep25000_d205_riskcap,results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_riskcap/205bars.json,ea528e3b49d58dbb3f0f9a016d79acbf9087b7ab13f503522c7f2fbb6f96c98b,2049,f702213936601860,40d4ec110b1a,dbd540b5506749ff,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1664,0.8121034651049293,335,0.16349438750610054,50,0.02440214738897023,0.26197470556745184,2.7463007762212803,2.9644660493233643,298880,317,0,7,224,26,60,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_riskcap/205bars.contact_records.jsonl,317,2944,riskcap,,,,
D1p_ep25000_s523,ep25000_d205_stopcap,results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_stopcap/205bars.json,31b43ad7ccdb582c3ed173784467599d1e7815f7e9ead55c3cf3cb358f12380f,2051,f702213936601860,40d4ec110b1a,dbd540b5506749ff,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1420,0.6923451974646514,353,0.1721111652852267,278,0.1355436372501219,0.444417039960182,1.7892133133443577,3.0789798464539238,450048,336,0,5,194,43,94,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_d1p_ep25000_seed523/ep25000_d205_stopcap/205bars.contact_records.jsonl,336,4480,stopcap,,,,
RB_seedrep_s527,ep25000_d070_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_dwa_arc/70bars.json,8cf477b731a02bd6750c50761426b2d6af8d408bc9968f8f9d22a0a38d957bab,2050,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,70,527,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1916,0.9346341463414635,84,0.04097560975609756,50,0.024390243902439025,0.07173183254344392,2.659621278357268,2.7228665317253946,243072,60,0,2,41,10,7,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_dwa_arc/70bars.contact_records.jsonl,60,2304,dwa_arc,,,,
RB_seedrep_s527,ep25000_d070_riskcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_riskcap/70bars.json,305b3568495f7ab8c9a81319087673d1e7985b893afe2dd8cba9f92238491e11,2051,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,70,527,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1870,0.9117503656752803,137,0.06679668454412482,44,0.02145294978059483,0.09761908694503171,2.6403069977254177,2.7160591140851564,242176,115,0,6,85,14,10,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_riskcap/70bars.contact_records.jsonl,115,2304,riskcap,,,,
RB_seedrep_s527,ep25000_d070_stopcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_stopcap/70bars.json,561f287a1dff1a82dadbe48c014c43f0e4b6653c04aed87a7b811aaa7528956d,2051,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,70,527,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1881,0.9171136031204291,103,0.05021940516821063,67,0.03266699171136031,0.16696224256292908,2.3317842998728135,2.7955540594403523,279680,83,0,5,56,12,10,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_stopcap/70bars.contact_records.jsonl,83,2688,stopcap,,,,
RB_seedrep_s527,ep25000_d100_dwa_arc,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_dwa_arc/100bars.json,8de6c715af0aa0e2d4b6b5252e31f80ae64a3e4577e91f0b0f38de6a0b9cd72b,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,100,527,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1878,0.9165446559297218,110,0.053684724255734506,61,0.02977061981454368,0.09355121819491119,2.674308114478548,2.7559421929071664,266624,93,0,6,56,13,18,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_dwa_arc/100bars.contact_records.jsonl,93,2560,dwa_arc,,,,
RB_seedrep_s527,ep25000_d100_riskcap,results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_riskcap/100bars.json,7950d9239e570d4430f1181b93b3f7344e462e671a2a0ce6af92d714802d0055,2049,f702213936601860,c1c33d62578c,5078d1e9ff344fa6,False,100,527,128,navrl_quad,6.0,28.0,deterministic,original,0,riskcap,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,0.0,1.2,3.0,0.0,0.0,1859,0.9072718399219132,128,0.06246949731576379,62,0.030258662762323085,0.12105862887112886,2.671302039821914,2.7649061925631058,256256,98,0,3,66,17,12,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d100_riskcap/100bars.contact_records.jsonl,98,2560,riskcap,,,,
