bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,fixed:1.5,mixed,2049,2050,1314,730,6,0.6409756097560976,0.35609756097560974,0.002926829268292683,0.3492682926829268,0.0034146341463414634,0.0,0.0034146341463414634,squashed_gaussian,deterministic,original,0.0,0.0615869625137817,0.7977030805939482,0.1231632982450654,0.03326290345019477,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep19100_vs_ep24000_forgetting/ep19100_fast1p5/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep19100_vs_ep24000_forgetting/ep19100_fast1p5/205bars.log
