root,cell,result_path,result_sha256,actual_episodes,checkpoint_sha256,runtime_git_commit,runtime_source_manifest_sha256,runtime_git_dirty,cond_bars,cond_seed,cond_num_envs,cond_robot_name,cond_goal_dist_min_m,cond_goal_dist_max_m,cond_action_selection,cond_reflection_mode,cond_distractor_count,cond_speed_governor_mode,cond_speed_governor_half_width_m,cond_speed_governor_margin_m,cond_speed_governor_fixed_mps,cond_speed_governor_free_mps,cond_speed_governor_slow_m,cond_speed_governor_release_m,cond_speed_governor_brake_mps2,cond_speed_governor_reaction_s,cond_speed_governor_ttc_s,cond_speed_governor_width_per_mps,cond_speed_governor_width_per_open_m,cond_speed_governor_width_open_ref_m,cond_speed_governor_width_max_m,cond_speed_governor_lateral_margin_m,cond_speed_governor_yaw_cap_radps,n_captured,rate_captured,n_crash,rate_crash,n_timeout,rate_timeout,gov_intervention_rate,gov_mean_executed_mps,gov_mean_requested_mps,gov_samples,contacts,contact_vertical_out,contact_behind,contact_lateral,contact_no_return,contact_in_corridor,contact_records_path,contact_records_rows,frame_samples_rows,req_gov,req_gov_half_width_m,req_gov_width_max_m,req_gov_width_open_ref_m,req_gov_width_per_open_m
L1_width_s523,ep25000_d205_stopcap_w1p2,results/navrl_grid_l1_ep25000_seed523/ep25000_d205_stopcap_w1p2/205bars.json,302c9ad47d83fca24ae3ffc76002a41577fa3059977eb0e9ebd8faf0a2a9cf00,2050,f702213936601860,3b6e7b5e1524,8bd534beb8575e47,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,stopcap,1.2,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,199,0.09707317073170732,74,0.03609756097560975,1777,0.8668292682926829,0.9367911786539096,0.26372501036937,3.2166530449800956,1163904,61,0,3,1,13,44,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1_ep25000_seed523/ep25000_d205_stopcap_w1p2/205bars.contact_records.jsonl,61,11520,stopcap,1.2,,,
L1b_width_adaptive_s523,ep25000_d070_arc_open0p3,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open0p3/70bars.json,4340664413460b3c7eef5df08d91dac6519efcdaab10679717ccc7a683f2e0f6,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1908,0.931185944363104,92,0.04489995119570522,49,0.023914104441190825,0.09449575676365493,2.6257721170872506,2.7155305937287184,250752,69,0,3,36,21,9,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open0p3/70bars.contact_records.jsonl,69,2432,dwa_arc,,3.0,1.2,0.3
L1b_width_adaptive_s523,ep25000_d070_arc_open0p6,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open0p6/70bars.json,ef250387ea6176821d826dd44ce5a85d8ed56f83533eb587a763e66e4b26149d,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1922,0.9380185456320156,77,0.037579306979014154,50,0.02440214738897023,0.12095727848101266,2.5808727229737323,2.7044666757492997,252800,55,0,3,37,9,6,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open0p6/70bars.contact_records.jsonl,55,2432,dwa_arc,,3.0,1.2,0.6
L1b_width_adaptive_s523,ep25000_d070_arc_open1p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open1p0/70bars.json,53efb5ead18c19f3da29065a463d1fafe06780f4a45a1b14f6c1fb0746e024b3,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1918,0.936066373840898,78,0.03806734992679356,53,0.025866276232308444,0.18960965416028586,2.501020624451988,2.7268230698742957,250752,57,0,2,41,7,7,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_open1p0/70bars.contact_records.jsonl,57,2432,dwa_arc,,3.0,1.2,1.0
L1b_width_adaptive_s523,ep25000_d070_arc_w1p6,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w1p6/70bars.json,189f6f4edf62fbf1ead7a216b3fce3bb549de5cf58efbc6ec73203c62562293c,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,1.6,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1949,0.9511957052220595,43,0.020985846754514398,57,0.027818448023426062,0.23960627753303965,2.449829819623171,2.734918714141811,261504,23,0,1,1,14,7,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w1p6/70bars.contact_records.jsonl,23,2560,dwa_arc,1.6,,,
L1b_width_adaptive_s523,ep25000_d070_arc_w2p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w2p0/70bars.json,5b29bbd5b3dcd08f03fb752d4fd4d45ccf8b276b067780cec2eb8c7dfc0a682d,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,2.0,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1924,0.9389946315275745,47,0.022938018545632016,78,0.03806734992679356,0.31516880076714804,2.3227980010482914,2.713552990930622,283648,30,0,1,0,13,16,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w2p0/70bars.contact_records.jsonl,30,2816,dwa_arc,2.0,,,
L1b_width_adaptive_s523,ep25000_d070_arc_w3p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w3p0/70bars.json,38fc0ecec3e53f592945476b1a9a49c2cd1e9bb2d85ab1bb5b72353597d0cf2a,2052,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,70,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,3.0,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1909,0.9303118908382066,62,0.030214424951267055,81,0.039473684210526314,0.4698645970937913,2.0899528817134874,2.7351957950124297,290688,35,0,1,0,13,21,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d070_arc_w3p0/70bars.contact_records.jsonl,35,2816,dwa_arc,3.0,,,
L1b_width_adaptive_s523,ep25000_d205_arc_open0p3,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open0p3/205bars.json,fd445f952659c8a5244ab8030d8415a1b04609a131170078e87d86c4a4a89f27,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1697,0.8282088823816496,295,0.14397266959492436,57,0.027818448023426062,0.20674865646961554,2.7624794160218467,2.953107099309332,309632,280,0,4,173,31,72,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open0p3/205bars.contact_records.jsonl,280,3072,dwa_arc,,3.0,1.2,0.3
L1b_width_adaptive_s523,ep25000_d205_arc_open0p6,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open0p6/205bars.json,c41818a760ae6a552272701cdaa9172b32423865c9af6d2f78f829f9dc8c409c,2050,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1698,0.8282926829268292,306,0.14926829268292682,46,0.0224390243902439,0.21476555984153461,2.7482654035861267,2.955784433291006,306944,296,0,7,179,37,73,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open0p6/205bars.contact_records.jsonl,296,2944,dwa_arc,,3.0,1.2,0.6
L1b_width_adaptive_s523,ep25000_d205_arc_open1p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open1p0/205bars.json,fd03241b2188422b24ca7b42f8d429b481f2aedbe157436feefb8a225b4eaa00,2051,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,0.45,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1697,0.8274012676743052,295,0.14383227693807898,59,0.028766455387615797,0.24799984951845908,2.6945000941411994,2.952128501312341,318976,281,0,5,161,29,86,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_open1p0/205bars.contact_records.jsonl,281,3072,dwa_arc,,3.0,1.2,1.0
L1b_width_adaptive_s523,ep25000_d205_arc_w1p6,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w1p6/205bars.json,7c4c4bc81ff9f50de3bbdf6704b9e02c06cd7fb2ce4331b6961aa6302bd9d3f3,2050,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,1.6,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1806,0.8809756097560976,171,0.08341463414634147,73,0.03560975609756097,0.5456886969904241,2.2463614546885107,3.016010613985621,374272,155,0,4,2,30,119,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w1p6/205bars.contact_records.jsonl,155,3712,dwa_arc,1.6,,,
L1b_width_adaptive_s523,ep25000_d205_arc_w2p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w2p0/205bars.json,3e1c14c048731948a1b53acc17ee3b7e05d4c07d4475b71fd8e5d545cb0e04f8,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,2.0,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1731,0.8448023426061494,205,0.10004880429477794,113,0.05514885309907272,0.6399784972719006,2.051863492966563,3.0302284832917445,422272,189,0,3,2,35,149,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w2p0/205bars.contact_records.jsonl,189,4096,dwa_arc,2.0,,,
L1b_width_adaptive_s523,ep25000_d205_arc_w3p0,results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w3p0/205bars.json,1a9e6772d91c96c0a63a4ec2a17325abbe5a32b35caced03ecb5f2e16744b7ca,2049,f702213936601860,f1fc29ba5998,25f04f3f15ab963b,False,205,523,128,navrl_quad,6.0,28.0,deterministic,original,0,dwa_arc,3.0,0.45,2.0,3.53553390593,3.0,5.0,2.0,0.1,1.0,0.0,,,,0.0,0.0,1649,0.8047828208882382,248,0.12103465104929234,152,0.0741825280624695,0.7908974717254077,1.6429740776335853,3.070240300807397,486656,227,0,8,0,37,182,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_l1b_ep25000_seed523/ep25000_d205_arc_w3p0/205bars.contact_records.jsonl,227,4864,dwa_arc,3.0,,,
