bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,"U[0.3,1.5]",mixed,2049,2049,1424,594,31,0.6949731576378722,0.28989751098096633,0.015129331381161543,0.2781844802342606,0.010248901903367497,0.0,0.0014641288433382138,squashed_gaussian,deterministic,original,0.0,0.05030680668016194,0.8258237468025945,0.10584381452523921,0.02358097410599275,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_ttc_main_baseline/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_ttc_main_baseline/205bars.log
