bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
205,89,12.8125,"U[0.3,1.5]",mixed,2049,2049,1659,330,60,0.8096632503660323,0.16105417276720352,0.029282576866764276,0.15617374328940947,0.0019521717911176184,0.0,0.0029282576866764276,squashed_gaussian,deterministic,original,0.0,0.03707368253293668,0.8073061220553699,0.1133970541541452,0.027052787885273974,riskcap,camera_lidar_association,0.26430354866128347,2.965919130122255,2.7454407596729737,1.0821364792558597,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_detector_navigation_ab_seed83_89_schema2/seed89/learned_v2/205bars/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_detector_navigation_ab_seed83_89_schema2/seed89/learned_v2/205bars/205bars.log
