bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
70,527,4.375,"U[0.3,1.5]",mixed,2049,2051,1002,78,971,0.4885421745490005,0.03803022915650902,0.4734275962944905,0.026328620185275476,0.008776206728425159,0.0,0.0029254022428083864,squashed_gaussian,deterministic,original,0.0,0.17194667431192662,0.855785081081082,0.07618577138726673,0.02355930386654194,stopcap,camera_lidar_association,0.7342741700357642,3.0487587986854483,0.7984469953483792,0.2119328278047895,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_stopcap_w1p2/70bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s527/ep25000_d070_stopcap_w1p2/70bars.log
