bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
205,531,12.8125,"U[0.3,1.5]",mixed,2049,2049,1662,336,51,0.8111273792093704,0.16398243045387995,0.024890190336749635,0.15714982918496828,0.004392386530014641,0.0,0.002440214738897023,squashed_gaussian,deterministic,original,0.0,0.0352102534562212,0.8053164311568008,0.11352542293757074,0.027063554852320676,riskcap,camera_lidar_association,0.2562480362379556,2.961971641365836,2.7508051045206785,1.1290572852544163,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_riskcap/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_grid_r1_seedrep_ep25000_s531/ep25000_d205_riskcap/205bars.log
