bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
205,47,12.8125,"U[0.3,1.5]",mixed,2049,2049,1652,346,51,0.8062469497315764,0.168862859931674,0.024890190336749635,0.16203025866276233,0.003904343582235237,0.0,0.0029282576866764276,squashed_gaussian,deterministic,original,0.0,0.03742006126397249,0.8078643708831774,0.11468658039661753,0.028086428107405803,riskcap,camera_lidar_association,0.26394897355975927,2.967498610420835,2.748148956727719,1.1056969218427337,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_detector_robustness/range_error_0p30m/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_detector_robustness/range_error_0p30m/205bars.log
