bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,speed_governor_mode,speed_governor_target_exclusion,governor_intervention_rate,governor_mean_requested_speed_mps,governor_mean_executed_speed_mps,governor_contact_actual_speed_mps,json_file,log_file
190,59,11.875,fixed:1.5,mixed,2049,2050,1637,363,50,0.7985365853658537,0.1770731707317073,0.024390243902439025,0.16926829268292684,0.0014634146341463415,0.0,0.006341463414634147,squashed_gaussian,deterministic,original,0.0,0.05092738545607398,0.8061641970819262,0.11380181121581395,0.02792248385080225,riskcap,camera_lidar_association,0.26272856242118536,2.9637332657058995,2.736903540157663,1.116105325144289,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_speed_density_interaction_seed59_61_schema2/seed59/speed_1p5/190bars/190bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_speed_density_interaction_seed59_61_schema2/seed59/speed_1p5/190bars/190bars.log
