density,side_clearance_m,crossing_rate,largest_component_fraction,random_pair_connectivity,free_area_fraction,placement_fallback_rate,mean_fallback_count
205,0.0,1.0,1.0,1.0,0.8037301056904532,0.0,0.0
205,0.1,1.0,0.9994955609362389,0.9989921397075541,0.7404148412168016,0.0,0.0
205,0.2,1.0,0.998212157330155,0.9964349914621101,0.6700947996336724,0.0,0.0
