bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,fixed:0.3,mixed,2049,2049,1501,472,76,0.7325524646168863,0.23035627135187897,0.03709126403123475,0.22108345534407028,0.008784773060029283,0.0,0.0004880429477794046,squashed_gaussian,deterministic,original,0.0,0.0240970409051349,0.8214369083457246,0.10940229984433307,0.025410144877898413,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_fixed_speed/speed_0p3/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep24000_fixed_speed/speed_0p3/205bars.log
