bars,seed,density_per_100m2,target_speed_distribution,target_pattern,requested_episodes,actual_episodes,captured,crash,timeout,capture_rate,crash_rate,timeout_rate,bar_contact_rate,below_rate,above_rate,out_of_bounds_rate,action_policy,action_selection,reflection_mode,lateral_task_input_oob_rate,lateral_executed_edge98_rate,lateral_mean_abs,mean_abs_delta_y,sign_flip_y_rate,json_file,log_file
205,42,12.8125,"U[0.3,1.5]",mixed,2049,2050,1485,514,51,0.724390243902439,0.25073170731707317,0.024878048780487806,0.24292682926829268,0.006829268292682927,0.0,0.000975609756097561,squashed_gaussian,deterministic,original,0.0,0.03365242678318375,0.8215387904480712,0.11188801883522075,0.026926882984501604,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep19100_vs_ep24000_forgetting/ep24000_uniform/205bars.json,/home/fair/workspaces/aerial_gym_ws/src/aerial_gym_simulator/results/navrl_v2_ep19100_vs_ep24000_forgetting/ep24000_uniform/205bars.log
